harvest_id,farmer_id,product_id,planting_date,harvest_date,quantity_kg,quality_assessment,post_harvest_loss_pct,storage_method,season,loaded_at
HRV0002043,FMR001015,PRD0099,2024-12-31,2025-04-30,623.23,C,7.95,Silo,2023-A,2025-12-06 15:51:42
HRV0002044,FMR001016,PRD0073,2025-06-02,2025-10-18,8058.08,A,24.76,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002045,FMR001016,PRD0073,2024-09-25,2025-02-13,3555.83,C,21.39,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002046,FMR001016,PRD0073,2025-04-08,2025-09-02,6638.13,A,10.27,Open Air,2024-A,2025-12-06 15:51:42
HRV0002047,FMR001017,PRD0091,2025-03-15,2025-06-19,4588.85,A,9.53,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002048,FMR001017,PRD0091,2024-10-23,2025-01-26,8816.96,B,26.4,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002049,FMR001017,PRD0091,2025-04-28,2025-08-06,7221.05,A,21.88,Silo,2023-A,2025-12-06 15:51:42
HRV0002050,FMR001018,PRD0095,2025-08-07,2025-11-06,6562.03,B,5.0,Silo,2023-B,2025-12-06 15:51:42
HRV0002051,FMR001018,PRD0095,2024-10-13,2025-01-22,7267.13,B,5.78,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002052,FMR001018,PRD0095,2025-03-29,2025-06-28,6901.12,B,23.33,Silo,2023-B,2025-12-06 15:51:42
HRV0002053,FMR001019,PRD0085,2024-06-08,2025-06-09,1209.51,C,9.63,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002054,FMR001019,PRD0085,2023-11-29,2024-12-07,1092.92,C,25.69,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002055,FMR001020,PRD0100,2025-03-18,2025-06-25,1717.68,A,12.76,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002056,FMR001021,PRD0078,2025-05-13,2025-07-31,1884.66,C,14.51,Open Air,2023-B,2025-12-06 15:51:42
HRV0002057,FMR001021,PRD0078,2024-11-27,2025-02-27,1691.61,C,15.54,Open Air,2024-A,2025-12-06 15:51:42
HRV0002058,FMR001022,PRD0097,2024-12-03,2025-04-22,226.78,B,25.39,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002059,FMR001023,PRD0095,2024-10-27,2025-01-31,402.18,A,7.43,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002060,FMR001024,PRD0088,2024-04-06,2024-12-29,991.44,A,27.88,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002061,FMR001024,PRD0088,2025-01-04,2025-09-26,1412.21,B,13.41,Open Air,2023-B,2025-12-06 15:51:42
HRV0002062,FMR001024,PRD0088,2024-12-29,2025-09-22,913.02,B,8.09,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002063,FMR001025,PRD0064,2025-03-07,2025-06-17,5163.29,A,28.12,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002064,FMR001025,PRD0064,2024-10-28,2025-02-24,12254.49,B,21.54,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002065,FMR001025,PRD0064,2025-02-04,2025-05-22,5592.73,B,25.06,Silo,2023-A,2025-12-06 15:51:42
HRV0002066,FMR001026,PRD0062,2024-12-24,2025-11-13,1378.12,C,19.34,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002067,FMR001026,PRD0062,2024-11-12,2025-10-11,1478.27,B,27.84,Silo,2024-A,2025-12-06 15:51:42
HRV0002068,FMR001026,PRD0062,2024-03-03,2025-01-25,1685.37,A,20.97,Silo,2023-B,2025-12-06 15:51:42
HRV0002069,FMR001027,PRD0066,2025-06-14,2025-09-03,830.51,A,16.67,Open Air,2023-B,2025-12-06 15:51:42
HRV0002070,FMR001028,PRD0088,2024-05-05,2025-01-21,2739.22,B,9.35,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002071,FMR001028,PRD0088,2025-03-03,2025-11-16,810.23,A,7.42,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002072,FMR001028,PRD0088,2024-06-13,2025-03-03,1124.58,A,11.52,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002073,FMR001029,PRD0087,2024-11-02,2025-04-21,2388.94,A,13.9,Open Air,2024-A,2025-12-06 15:51:42
HRV0002074,FMR001029,PRD0087,2025-03-25,2025-09-25,1826.75,B,20.76,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002075,FMR001029,PRD0087,2025-05-12,2025-11-17,5614.91,B,5.22,Silo,2023-B,2025-12-06 15:51:42
HRV0002076,FMR001030,PRD0097,2024-09-01,2025-01-09,882.25,A,5.47,Silo,2023-B,2025-12-06 15:51:42
HRV0002077,FMR001030,PRD0097,2025-04-25,2025-09-12,818.74,A,20.29,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002078,FMR001031,PRD0095,2024-11-12,2025-02-06,895.78,C,21.51,Open Air,2023-B,2025-12-06 15:51:42
HRV0002079,FMR001031,PRD0095,2024-10-15,2025-01-17,2104.73,B,7.7,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002080,FMR001031,PRD0095,2024-10-06,2025-01-09,2072.68,A,17.23,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002081,FMR001032,PRD0100,2025-03-14,2025-06-11,3914.89,C,7.4,Silo,2023-A,2025-12-06 15:51:42
HRV0002082,FMR001033,PRD0095,2025-03-19,2025-06-17,736.13,C,18.32,Open Air,2024-A,2025-12-06 15:51:42
HRV0002083,FMR001033,PRD0095,2025-06-11,2025-09-13,610.29,A,21.24,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002084,FMR001033,PRD0095,2025-04-06,2025-07-20,647.15,A,9.2,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002085,FMR001034,PRD0083,2024-10-18,2025-01-07,1985.48,B,8.1,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002086,FMR001034,PRD0083,2024-12-20,2025-03-04,947.95,A,26.44,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002087,FMR001034,PRD0083,2025-06-15,2025-08-25,2130.38,B,26.74,Open Air,2024-A,2025-12-06 15:51:42
HRV0002088,FMR001035,PRD0099,2025-01-12,2025-05-09,2778.05,C,16.14,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002089,FMR001035,PRD0099,2024-09-02,2024-12-20,4640.9,C,29.56,Open Air,2023-A,2025-12-06 15:51:42
HRV0002090,FMR001035,PRD0099,2025-02-05,2025-05-21,1976.58,C,5.36,Open Air,2024-A,2025-12-06 15:51:42
HRV0002091,FMR001036,PRD0098,2024-10-23,2025-02-22,1592.21,B,5.7,Open Air,2023-A,2025-12-06 15:51:42
HRV0002092,FMR001036,PRD0098,2025-05-28,2025-09-28,2218.83,A,11.86,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002093,FMR001037,PRD0064,2025-02-17,2025-06-01,1442.14,B,19.81,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002094,FMR001038,PRD0062,2024-08-07,2025-07-08,2395.24,C,11.36,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002095,FMR001039,PRD0081,2024-10-28,2025-01-14,722.27,B,6.73,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002096,FMR001039,PRD0081,2025-08-06,2025-10-31,816.1,B,27.13,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002097,FMR001040,PRD0085,2024-03-24,2025-03-31,1761.72,C,18.86,Open Air,2024-A,2025-12-06 15:51:42
HRV0002098,FMR001041,PRD0074,2025-05-27,2025-10-01,4674.88,C,19.12,Silo,2024-A,2025-12-06 15:51:42
HRV0002099,FMR001041,PRD0074,2024-10-05,2025-02-15,12246.94,A,10.9,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002100,FMR001041,PRD0074,2025-03-18,2025-07-15,10449.55,B,29.73,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002101,FMR001042,PRD0097,2025-07-07,2025-11-10,317.34,B,8.35,Silo,2023-A,2025-12-06 15:51:42
HRV0002102,FMR001042,PRD0097,2024-10-29,2025-03-03,855.83,C,12.48,Open Air,2024-A,2025-12-06 15:51:42
HRV0002103,FMR001042,PRD0097,2024-09-22,2025-02-03,990.37,B,23.38,Silo,2023-A,2025-12-06 15:51:42
HRV0002104,FMR001043,PRD0084,2025-08-27,2025-09-24,8781.61,B,21.34,Silo,2024-A,2025-12-06 15:51:42
HRV0002105,FMR001044,PRD0064,2025-04-19,2025-07-28,1140.39,A,11.52,Open Air,2024-A,2025-12-06 15:51:42
HRV0002106,FMR001044,PRD0064,2024-12-31,2025-04-14,1281.63,A,8.89,Silo,2023-A,2025-12-06 15:51:42
HRV0002107,FMR001045,PRD0089,2023-08-06,2025-08-12,762.83,A,13.85,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002108,FMR001045,PRD0089,2023-03-28,2025-03-31,1334.93,C,15.36,Open Air,2023-B,2025-12-06 15:51:42
HRV0002109,FMR001045,PRD0089,2023-08-07,2025-08-07,903.06,A,7.3,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002110,FMR001046,PRD0064,2025-02-27,2025-06-09,2157.66,C,10.9,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002111,FMR001046,PRD0064,2025-02-04,2025-05-28,1491.91,C,6.29,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002112,FMR001046,PRD0064,2025-01-20,2025-05-07,2083.19,C,13.83,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002113,FMR001047,PRD0084,2024-12-27,2025-02-08,7778.32,B,29.49,Silo,2023-B,2025-12-06 15:51:42
HRV0002114,FMR001047,PRD0084,2025-06-15,2025-07-28,6174.82,C,26.93,Silo,2023-B,2025-12-06 15:51:42
HRV0002115,FMR001048,PRD0073,2024-10-23,2025-03-22,1883.57,A,27.06,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002116,FMR001049,PRD0088,2024-08-24,2025-05-21,401.71,A,23.11,Open Air,2024-A,2025-12-06 15:51:42
HRV0002117,FMR001049,PRD0088,2024-09-20,2025-06-19,535.08,A,24.69,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002118,FMR001049,PRD0088,2024-09-18,2025-06-17,745.5,C,9.01,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002119,FMR001050,PRD0097,2025-04-18,2025-09-01,3781.39,C,26.68,Open Air,2023-A,2025-12-06 15:51:42
HRV0002120,FMR001051,PRD0068,2024-01-14,2025-01-20,12391.11,B,23.82,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002121,FMR001051,PRD0068,2024-01-22,2025-01-25,4758.94,A,29.75,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002122,FMR001052,PRD0100,2025-07-28,2025-11-05,1444.84,A,7.98,Silo,2024-A,2025-12-06 15:51:42
HRV0002123,FMR001052,PRD0100,2025-02-23,2025-06-01,834.96,C,11.62,Silo,2024-A,2025-12-06 15:51:42
HRV0002124,FMR001052,PRD0100,2024-12-02,2025-03-07,1492.88,A,28.53,Open Air,2024-A,2025-12-06 15:51:42
HRV0002125,FMR001053,PRD0079,2025-06-26,2025-08-27,1676.9,B,24.11,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002126,FMR001053,PRD0079,2025-03-15,2025-05-25,1581.09,C,5.36,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002127,FMR001053,PRD0079,2025-09-07,2025-11-18,3494.77,C,21.45,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002128,FMR001054,PRD0059,2025-08-09,2025-11-23,22051.54,A,27.38,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002129,FMR001054,PRD0059,2024-11-16,2025-03-14,26725.04,A,17.26,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002130,FMR001054,PRD0059,2025-04-19,2025-08-06,51330.64,A,15.71,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002131,FMR001055,PRD0068,2024-07-06,2025-06-29,10703.34,B,7.27,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002132,FMR001056,PRD0060,2024-12-12,2025-02-19,10497.28,B,12.72,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002133,FMR001056,PRD0060,2025-08-27,2025-10-26,20667.37,B,29.3,Open Air,2023-A,2025-12-06 15:51:42
HRV0002134,FMR001057,PRD0062,2024-02-17,2025-01-25,42133.19,C,27.83,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002135,FMR001057,PRD0062,2024-01-07,2024-12-13,24486.15,A,25.2,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002136,FMR001057,PRD0062,2024-09-23,2025-08-19,36778.56,B,16.53,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002137,FMR001058,PRD0078,2024-11-09,2025-02-05,2462.84,C,12.06,Silo,2024-A,2025-12-06 15:51:42
HRV0002138,FMR001058,PRD0078,2025-05-28,2025-08-24,704.97,A,29.36,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002139,FMR001058,PRD0078,2024-09-11,2024-12-06,1439.28,C,21.61,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002140,FMR001059,PRD0085,2024-03-13,2025-03-06,9117.18,A,17.34,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002141,FMR001059,PRD0085,2024-07-16,2025-07-13,11201.52,C,9.04,Open Air,2023-B,2025-12-06 15:51:42
HRV0002142,FMR001060,PRD0090,2023-05-10,2025-05-14,1779.22,C,21.23,Silo,2024-A,2025-12-06 15:51:42
HRV0002143,FMR001061,PRD0090,2023-07-13,2025-07-09,3615.24,C,5.4,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002144,FMR001061,PRD0090,2023-08-13,2025-07-29,2967.15,A,16.37,Silo,2023-B,2025-12-06 15:51:42
HRV0002145,FMR001061,PRD0090,2023-10-18,2025-10-10,2700.52,A,6.02,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002146,FMR001062,PRD0062,2024-09-07,2025-08-04,1186.3,A,20.57,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002147,FMR001063,PRD0068,2024-01-04,2025-01-03,4487.05,C,13.02,Silo,2024-A,2025-12-06 15:51:42
HRV0002148,FMR001064,PRD0100,2025-07-10,2025-10-22,1667.82,B,26.98,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002149,FMR001064,PRD0100,2025-04-06,2025-07-05,2496.39,B,22.22,Open Air,2024-A,2025-12-06 15:51:42
HRV0002150,FMR001065,PRD0086,2023-09-18,2025-09-25,5604.37,A,14.53,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002151,FMR001065,PRD0086,2023-03-04,2025-03-03,2232.54,A,26.72,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002152,FMR001066,PRD0066,2025-05-11,2025-08-19,3030.49,A,5.72,Silo,2024-A,2025-12-06 15:51:42
HRV0002153,FMR001067,PRD0068,2024-03-12,2025-03-03,8452.59,A,9.66,Silo,2023-A,2025-12-06 15:51:42
HRV0002154,FMR001068,PRD0095,2025-03-25,2025-06-20,1751.36,B,17.52,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002155,FMR001068,PRD0095,2025-05-11,2025-08-23,2208.86,B,7.76,Open Air,2023-A,2025-12-06 15:51:42
HRV0002156,FMR001068,PRD0095,2024-11-26,2025-03-10,1095.4,C,29.85,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002157,FMR001069,PRD0089,2023-02-04,2025-02-09,418.09,C,19.88,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002158,FMR001069,PRD0089,2023-09-24,2025-09-10,1001.53,A,16.21,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002159,FMR001069,PRD0089,2023-05-28,2025-05-18,359.57,A,6.31,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002160,FMR001070,PRD0087,2024-07-30,2025-01-17,1132.11,A,18.06,Silo,2023-B,2025-12-06 15:51:42
HRV0002161,FMR001071,PRD0085,2024-11-02,2025-10-23,11904.14,C,19.34,Open Air,2024-A,2025-12-06 15:51:42
HRV0002162,FMR001072,PRD0062,2024-05-30,2025-04-25,764.72,C,8.41,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002163,FMR001073,PRD0059,2024-08-19,2024-12-14,867.82,A,8.64,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002164,FMR001074,PRD0076,2022-07-11,2025-07-08,745.85,B,27.62,Open Air,2023-B,2025-12-06 15:51:42
HRV0002165,FMR001074,PRD0076,2022-04-06,2025-04-02,2502.53,A,8.1,Open Air,2023-A,2025-12-06 15:51:42
HRV0002166,FMR001075,PRD0078,2025-03-19,2025-06-10,3137.11,B,29.19,Open Air,2023-B,2025-12-06 15:51:42
HRV0002167,FMR001075,PRD0078,2025-04-07,2025-07-02,2219.54,A,16.21,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002168,FMR001075,PRD0078,2024-11-03,2025-01-17,1608.62,B,27.32,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002169,FMR001076,PRD0078,2025-04-27,2025-07-12,2416.27,C,21.84,Silo,2023-A,2025-12-06 15:51:42
HRV0002170,FMR001077,PRD0095,2025-04-23,2025-07-19,2565.37,B,23.5,Open Air,2024-A,2025-12-06 15:51:42
HRV0002171,FMR001078,PRD0086,2022-12-15,2024-12-13,678.57,B,15.71,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002172,FMR001079,PRD0100,2024-09-05,2024-12-06,587.42,B,29.19,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002173,FMR001079,PRD0100,2025-06-23,2025-09-19,450.4,A,20.42,Open Air,2023-A,2025-12-06 15:51:42
HRV0002174,FMR001079,PRD0100,2024-12-03,2025-03-15,805.39,A,23.81,Silo,2024-A,2025-12-06 15:51:42
HRV0002175,FMR001080,PRD0070,2024-07-14,2025-07-23,409.16,B,15.46,Open Air,2024-A,2025-12-06 15:51:42
HRV0002176,FMR001081,PRD0095,2024-09-24,2024-12-20,719.33,A,6.16,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002177,FMR001081,PRD0095,2024-10-10,2025-01-21,777.55,C,22.84,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002178,FMR001081,PRD0095,2024-09-19,2024-12-28,1087.04,A,9.42,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002179,FMR001082,PRD0068,2023-12-20,2024-12-18,697.58,B,20.22,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002180,FMR001082,PRD0068,2024-02-06,2025-02-06,659.97,C,21.32,Silo,2023-A,2025-12-06 15:51:42
HRV0002181,FMR001082,PRD0068,2024-05-07,2025-05-04,677.56,B,26.12,Silo,2023-B,2025-12-06 15:51:42
HRV0002182,FMR001083,PRD0064,2025-06-08,2025-09-18,515.76,B,15.97,Open Air,2024-A,2025-12-06 15:51:42
HRV0002183,FMR001084,PRD0097,2024-11-17,2025-03-28,1070.83,B,15.3,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002184,FMR001084,PRD0097,2025-03-03,2025-07-06,1713.78,A,11.47,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002185,FMR001085,PRD0081,2025-07-04,2025-09-27,8275.42,B,16.76,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002186,FMR001086,PRD0097,2025-02-27,2025-07-13,1620.73,B,13.58,Silo,2024-A,2025-12-06 15:51:42
HRV0002187,FMR001086,PRD0097,2024-10-30,2025-03-08,2160.62,A,16.21,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002188,FMR001086,PRD0097,2025-01-19,2025-06-05,3669.55,B,6.89,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002189,FMR001087,PRD0058,2024-12-04,2025-03-25,2119.95,A,15.64,Open Air,2023-B,2025-12-06 15:51:42
HRV0002190,FMR001088,PRD0100,2024-09-04,2024-12-17,1984.83,C,20.53,Open Air,2023-B,2025-12-06 15:51:42
HRV0002191,FMR001088,PRD0100,2024-09-20,2024-12-25,789.48,A,6.08,Silo,2023-B,2025-12-06 15:51:42
HRV0002192,FMR001089,PRD0095,2024-11-29,2025-03-02,2435.16,B,23.07,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002193,FMR001089,PRD0095,2024-11-18,2025-02-20,954.18,A,20.76,Open Air,2023-A,2025-12-06 15:51:42
HRV0002194,FMR001089,PRD0095,2024-11-06,2025-02-08,777.81,C,29.2,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002195,FMR001090,PRD0095,2025-03-11,2025-06-16,1801.24,A,14.52,Silo,2023-A,2025-12-06 15:51:42
HRV0002196,FMR001090,PRD0095,2025-04-23,2025-07-30,1527.71,B,18.94,Silo,2023-A,2025-12-06 15:51:42
HRV0002197,FMR001090,PRD0095,2025-05-16,2025-08-14,2521.22,B,23.63,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002198,FMR001091,PRD0084,2025-09-03,2025-10-13,1125.91,B,24.18,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002199,FMR001091,PRD0084,2025-04-25,2025-05-28,1385.36,A,14.66,Silo,2023-B,2025-12-06 15:51:42
HRV0002200,FMR001092,PRD0070,2024-01-25,2025-01-26,7020.11,B,27.18,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002201,FMR001092,PRD0070,2024-10-14,2025-10-21,11241.17,B,26.82,Silo,2023-A,2025-12-06 15:51:42
HRV0002202,FMR001093,PRD0084,2024-11-02,2024-12-09,1632.5,A,16.45,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002203,FMR001094,PRD0068,2024-06-22,2025-07-03,1698.35,C,28.49,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002204,FMR001094,PRD0068,2024-04-21,2025-04-17,1894.23,A,11.73,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002205,FMR001095,PRD0074,2024-09-03,2025-01-14,5844.69,A,5.0,Open Air,2023-B,2025-12-06 15:51:42
HRV0002206,FMR001095,PRD0074,2025-03-30,2025-08-03,7115.96,B,23.33,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002207,FMR001095,PRD0074,2025-07-03,2025-10-31,9613.6,B,12.29,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002208,FMR001096,PRD0097,2025-01-27,2025-06-08,12854.61,A,16.48,Open Air,2023-B,2025-12-06 15:51:42
HRV0002209,FMR001097,PRD0087,2025-03-11,2025-09-11,803.76,B,24.73,Silo,2024-A,2025-12-06 15:51:42
HRV0002210,FMR001097,PRD0087,2025-01-09,2025-07-11,596.64,C,12.33,Silo,2023-B,2025-12-06 15:51:42
HRV0002211,FMR001098,PRD0078,2025-06-16,2025-09-01,725.46,B,5.07,Open Air,2023-A,2025-12-06 15:51:42
HRV0002212,FMR001098,PRD0078,2025-06-03,2025-08-27,805.89,B,22.32,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002213,FMR001099,PRD0079,2024-10-19,2024-12-22,488.25,C,15.81,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002214,FMR001099,PRD0079,2025-05-19,2025-07-24,482.71,A,19.33,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002215,FMR001100,PRD0062,2024-05-01,2025-03-24,5482.61,B,29.59,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002216,FMR001100,PRD0062,2024-12-19,2025-11-24,9426.7,A,9.42,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002217,FMR001100,PRD0062,2024-10-24,2025-09-21,13592.91,C,15.63,Open Air,2023-B,2025-12-06 15:51:42
HRV0002218,FMR001101,PRD0075,2022-02-17,2025-02-10,28931.47,B,13.88,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002219,FMR001102,PRD0062,2024-01-20,2024-12-13,3995.37,A,13.7,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002220,FMR001103,PRD0081,2024-12-25,2025-03-23,7336.99,C,17.12,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002221,FMR001104,PRD0064,2025-03-22,2025-07-18,1419.55,C,8.85,Open Air,2023-B,2025-12-06 15:51:42
HRV0002222,FMR001104,PRD0064,2025-06-17,2025-09-30,3073.51,C,11.19,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0002223,FMR001104,PRD0064,2024-09-28,2025-01-14,1429.24,A,21.08,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002224,FMR001105,PRD0084,2025-02-18,2025-03-16,2163.8,A,22.11,Open Air,2024-A,2025-12-06 15:51:42
HRV0002225,FMR001105,PRD0084,2025-03-21,2025-04-14,747.31,A,21.52,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002226,FMR001105,PRD0084,2025-04-29,2025-05-26,1027.62,B,13.54,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0002227,FMR001106,PRD0100,2024-10-25,2025-01-30,1155.66,A,9.43,Open Air,2023-B,2025-12-06 15:51:42
HRV0002228,FMR001107,PRD0064,2025-06-17,2025-10-01,736.01,A,25.83,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002229,FMR001107,PRD0064,2024-10-10,2025-02-05,1009.21,C,29.62,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002230,FMR001107,PRD0064,2025-05-01,2025-08-10,498.75,B,12.21,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002231,FMR001108,PRD0097,2024-11-24,2025-03-30,33506.7,A,20.45,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0002232,FMR001108,PRD0097,2025-01-17,2025-05-22,25167.48,A,27.58,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002233,FMR001109,PRD0062,2024-05-03,2025-04-08,826.14,A,8.5,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002234,FMR001110,PRD0064,2025-03-13,2025-06-29,1619.03,B,18.92,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0002235,FMR001110,PRD0064,2025-03-01,2025-06-24,2385.01,B,5.76,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002236,FMR001111,PRD0087,2024-09-28,2025-04-05,1899.86,C,17.42,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002237,FMR001111,PRD0087,2025-03-07,2025-08-24,736.93,C,27.76,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002238,FMR001111,PRD0087,2024-08-10,2025-02-02,1304.17,C,7.75,Silo,2023-A,2025-12-06 15:51:42
HRV0002239,FMR001112,PRD0091,2025-08-10,2025-11-07,1755.89,A,29.48,Open Air,2023-A,2025-12-06 15:51:42
HRV0002240,FMR001112,PRD0091,2024-12-25,2025-04-01,818.2,A,6.92,Warehouse,2023-A,2025-12-06 15:51:42
HRV0002241,FMR001112,PRD0091,2025-06-28,2025-10-09,1311.41,A,21.18,Open Air,2023-A,2025-12-06 15:51:42
HRV0002242,FMR001113,PRD0089,2023-10-18,2025-10-10,1900.78,A,10.54,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0002243,FMR001113,PRD0089,2023-11-15,2025-11-04,1763.78,A,15.98,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0002244,FMR001114,PRD0081,2024-09-25,2024-12-06,1125.63,C,13.97,Warehouse,2023-B,2025-12-06 15:51:42
HRV0002245,FMR001114,PRD0081,2024-11-11,2025-01-20,608.82,A,14.68,Warehouse,2024-A,2025-12-06 15:51:42
HRV0002246,FMR001114,PRD0081,2025-09-08,2025-11-15,512.88,C,26.19,Silo,2023-B,2025-12-06 15:51:42
