weather_id,district,weather_date,temperature_min,temperature_max,temperature_avg,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,source,loaded_at
WTH00003552,Kasese,2025-08-29,12.72,26.63,19.14,0.0,72.49,2.33,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003553,Kasese,2025-08-30,14.45,28.26,21.04,0.0,87.59,11.45,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003554,Kasese,2025-08-31,12.53,25.24,19.37,0.0,77.92,18.32,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003555,Kasese,2025-09-01,16.22,30.52,22.97,0.0,68.99,5.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003556,Kasese,2025-09-02,12.26,27.98,20.14,0.0,78.34,18.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003557,Kasese,2025-09-03,15.07,29.79,22.95,0.0,64.53,2.43,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003558,Kasese,2025-09-04,15.26,28.81,22.65,0.0,58.33,8.05,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003559,Kasese,2025-09-05,12.22,26.12,18.89,20.4,53.51,18.66,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003560,Kasese,2025-09-06,16.62,29.74,23.41,29.2,76.06,11.77,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003561,Kasese,2025-09-07,14.0,27.12,21.71,33.53,54.4,2.88,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003562,Kasese,2025-09-08,12.81,26.58,19.13,0.0,84.42,8.32,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003563,Kasese,2025-09-09,13.98,27.64,20.68,4.98,77.97,12.35,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003564,Kasese,2025-09-10,16.17,27.92,21.61,0.12,73.42,12.99,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003565,Kasese,2025-09-11,12.06,25.99,18.97,0.0,55.05,4.12,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003566,Kasese,2025-09-12,14.37,25.79,20.09,0.0,53.6,4.64,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003567,Kasese,2025-09-13,13.61,26.59,20.39,0.0,64.3,12.17,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003568,Kasese,2025-09-14,14.41,26.41,19.88,0.0,68.58,19.39,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003569,Kasese,2025-09-15,15.02,26.42,20.9,38.82,88.38,11.08,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003570,Kasese,2025-09-16,13.77,25.25,19.49,0.0,55.38,0.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003571,Kasese,2025-09-17,11.78,27.06,19.33,0.0,84.31,4.64,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003572,Kasese,2025-09-18,13.57,25.86,19.68,0.0,59.9,1.14,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003573,Kasese,2025-09-19,13.14,25.53,19.48,0.0,56.16,2.03,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003574,Kasese,2025-09-20,11.94,25.03,18.89,4.92,73.76,7.7,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003575,Kasese,2025-09-21,15.41,28.67,21.58,0.0,63.44,12.13,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003576,Kasese,2025-09-22,12.69,26.87,20.4,0.0,68.47,19.74,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003577,Kasese,2025-09-23,13.88,27.78,21.49,0.0,68.95,5.22,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003578,Kasese,2025-09-24,13.68,25.29,19.57,0.0,69.17,5.77,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003579,Kasese,2025-09-25,12.99,27.24,20.03,0.0,55.61,0.04,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003580,Kasese,2025-09-26,16.32,30.64,23.49,20.89,60.3,18.72,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003581,Kasese,2025-09-27,15.6,31.06,23.33,0.0,88.3,1.33,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003582,Kasese,2025-09-28,13.58,27.33,20.34,0.0,51.65,18.37,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003583,Kasese,2025-09-29,14.76,27.72,21.29,0.0,55.64,4.28,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003584,Kasese,2025-09-30,11.91,23.95,18.93,50.14,61.35,8.31,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003585,Kasese,2025-10-01,14.39,27.17,21.89,0.0,51.2,4.61,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003586,Kasese,2025-10-02,17.25,28.99,23.42,0.0,71.73,4.77,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003587,Kasese,2025-10-03,13.89,26.54,21.07,62.84,61.11,13.65,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003588,Kasese,2025-10-04,16.01,28.55,21.83,0.0,77.44,17.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003589,Kasese,2025-10-05,16.15,30.95,23.78,0.0,61.49,9.26,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003590,Kasese,2025-10-06,17.12,31.02,23.14,41.5,89.41,2.61,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003591,Kasese,2025-10-07,16.68,29.26,22.56,0.0,61.19,0.24,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003592,Kasese,2025-10-08,16.63,27.85,21.73,7.65,54.38,16.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003593,Kasese,2025-10-09,14.99,28.35,21.12,0.0,56.86,8.84,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003594,Kasese,2025-10-10,16.28,27.22,21.5,0.0,50.38,8.74,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003595,Kasese,2025-10-11,13.8,25.89,20.56,3.8,57.2,12.79,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003596,Kasese,2025-10-12,16.81,28.63,23.19,0.0,76.04,8.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003597,Kasese,2025-10-13,12.73,27.18,19.51,0.0,52.28,2.15,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003598,Kasese,2025-10-14,16.21,29.3,22.05,0.0,57.16,5.32,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003599,Kasese,2025-10-15,16.15,30.29,22.67,17.27,73.22,6.78,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003600,Kasese,2025-10-16,16.92,30.09,23.56,0.0,75.12,9.06,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003601,Kasese,2025-10-17,14.7,29.12,21.78,0.0,76.48,3.44,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003602,Kasese,2025-10-18,16.28,28.71,21.73,0.0,53.0,12.05,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003603,Kasese,2025-10-19,18.21,30.5,23.25,0.0,69.54,4.05,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003604,Kasese,2025-10-20,16.09,29.91,23.53,0.0,79.08,4.56,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003605,Kasese,2025-10-21,12.54,26.59,19.77,0.0,82.67,19.99,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003606,Kasese,2025-10-22,16.21,27.8,21.52,39.38,52.59,0.71,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003607,Kasese,2025-10-23,12.23,25.16,20.13,27.55,59.21,8.17,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003608,Kasese,2025-10-24,15.32,26.88,21.08,0.0,59.15,9.23,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003609,Kasese,2025-10-25,14.44,26.85,21.8,23.17,84.88,18.75,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003610,Kasese,2025-10-26,14.48,25.97,20.27,0.0,67.38,1.05,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003611,Kasese,2025-10-27,14.3,25.02,19.66,15.45,71.17,6.22,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003612,Kasese,2025-10-28,15.36,29.97,22.94,13.5,80.5,15.09,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003613,Kasese,2025-10-29,15.23,27.53,22.46,8.76,73.6,8.73,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003614,Kasese,2025-10-30,15.34,28.46,22.35,0.0,60.42,12.21,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003615,Kasese,2025-10-31,14.33,26.33,20.76,0.0,81.79,6.23,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003616,Kasese,2025-11-01,11.44,24.15,19.06,0.0,73.68,1.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003617,Kasese,2025-11-02,15.94,27.98,21.07,41.88,51.97,13.2,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003618,Kasese,2025-11-03,14.1,27.86,21.12,15.0,58.51,18.42,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003619,Kasese,2025-11-04,17.26,28.83,23.5,2.77,75.35,6.71,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003620,Kasese,2025-11-05,16.09,27.54,22.19,0.0,81.53,4.79,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003621,Kasese,2025-11-06,16.63,29.81,22.03,0.0,69.71,12.75,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003622,Kasese,2025-11-07,17.25,27.84,22.54,0.0,65.89,9.83,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003623,Kasese,2025-11-08,16.76,30.66,23.15,0.0,89.18,17.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003624,Kasese,2025-11-09,18.33,28.73,23.36,0.0,89.59,5.21,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003625,Kasese,2025-11-10,13.27,24.51,19.19,15.41,89.74,18.19,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003626,Kasese,2025-11-11,13.71,27.48,20.46,0.0,89.15,18.65,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003627,Kasese,2025-11-12,12.96,26.01,20.73,0.0,63.06,5.87,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003628,Kasese,2025-11-13,14.33,26.94,19.63,0.0,72.76,9.59,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003629,Kasese,2025-11-14,14.56,29.75,22.24,2.26,89.61,7.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003630,Kasese,2025-11-15,16.38,28.47,22.99,35.53,59.46,2.31,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003631,Kasese,2025-11-16,13.59,28.36,20.68,0.0,89.45,9.97,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003632,Kasese,2025-11-17,14.53,25.88,20.67,0.0,67.59,1.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003633,Kasese,2025-11-18,16.32,27.35,22.28,0.0,80.05,5.89,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003634,Kasese,2025-11-19,17.13,30.58,23.22,41.35,81.65,0.76,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003635,Kasese,2025-11-20,17.96,31.39,23.43,0.0,62.18,4.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003636,Kasese,2025-11-21,15.54,27.85,21.12,4.42,64.65,13.96,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003637,Kasese,2025-11-22,17.27,28.68,23.66,36.43,54.43,0.68,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003638,Kasese,2025-11-23,14.46,28.09,20.33,30.07,73.47,3.26,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003639,Kasese,2025-11-24,13.57,24.11,19.06,0.0,50.15,13.25,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003640,Kasese,2025-11-25,17.33,29.51,23.5,0.0,65.08,5.4,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003641,Kasese,2025-11-26,13.7,26.85,20.8,11.61,54.33,0.98,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003642,Kasese,2025-11-27,12.89,27.07,20.09,0.0,57.17,16.1,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003643,Kasese,2025-11-28,17.7,30.8,22.99,0.0,77.68,2.6,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003644,Kasese,2025-11-29,15.65,30.1,23.59,0.0,76.77,2.18,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003645,Kasese,2025-11-30,16.25,29.02,21.44,0.0,68.95,14.06,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003646,Kasese,2025-12-01,17.08,30.02,22.79,0.0,53.9,13.56,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003647,Kasese,2025-12-02,11.18,24.9,19.08,0.0,60.7,18.02,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003648,Kasese,2025-12-03,18.39,28.87,23.65,0.0,58.09,13.62,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003649,Kasese,2025-12-04,12.29,26.58,19.68,0.0,89.43,1.14,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003650,Kasese,2025-12-05,14.35,27.43,20.38,0.0,86.53,12.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003651,Hoima,2024-12-06,13.89,28.07,21.23,0.0,62.54,9.55,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003652,Hoima,2024-12-07,16.9,28.43,22.8,24.77,76.13,11.96,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003653,Hoima,2024-12-08,17.74,32.49,24.57,0.0,54.03,10.27,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003654,Hoima,2024-12-09,16.64,29.06,21.88,0.0,60.02,12.22,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003655,Hoima,2024-12-10,15.22,30.73,22.82,0.0,66.25,16.09,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003656,Hoima,2024-12-11,18.56,30.94,24.21,0.0,83.55,3.03,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003657,Hoima,2024-12-12,15.23,27.14,21.62,0.0,54.98,19.73,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003658,Hoima,2024-12-13,18.53,30.83,23.89,0.0,75.25,12.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003659,Hoima,2024-12-14,19.8,30.83,24.94,0.0,54.35,6.15,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003660,Hoima,2024-12-15,17.78,30.07,23.92,0.0,77.43,3.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003661,Hoima,2024-12-16,17.57,30.21,23.7,0.0,88.38,4.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003662,Hoima,2024-12-17,15.81,30.07,22.26,0.0,66.96,11.43,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003663,Hoima,2024-12-18,18.34,29.75,23.75,0.0,51.08,6.03,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003664,Hoima,2024-12-19,18.26,31.77,24.02,0.0,83.45,11.25,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003665,Hoima,2024-12-20,18.71,33.53,25.57,0.0,56.87,4.09,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003666,Hoima,2024-12-21,19.76,31.17,25.34,0.0,79.46,5.26,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003667,Hoima,2024-12-22,19.28,33.61,25.62,0.0,59.41,13.48,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003668,Hoima,2024-12-23,18.52,33.49,25.57,0.0,87.15,6.46,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003669,Hoima,2024-12-24,19.73,32.46,25.91,0.0,73.26,6.68,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003670,Hoima,2024-12-25,14.53,29.61,22.44,0.0,53.36,12.04,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003671,Hoima,2024-12-26,15.98,28.86,22.76,0.0,71.72,10.13,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003672,Hoima,2024-12-27,18.15,28.53,23.5,0.0,52.91,12.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003673,Hoima,2024-12-28,14.45,27.79,21.71,0.0,75.88,5.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003674,Hoima,2024-12-29,19.26,33.31,25.4,0.0,68.6,19.58,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003675,Hoima,2024-12-30,20.9,32.1,26.09,0.0,74.37,0.98,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003676,Hoima,2024-12-31,18.13,33.28,25.82,13.13,74.98,18.14,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003677,Hoima,2025-01-01,17.93,29.04,23.23,0.0,76.65,17.44,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003678,Hoima,2025-01-02,19.69,32.71,26.09,0.0,81.09,9.77,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003679,Hoima,2025-01-03,18.82,30.2,24.59,0.0,83.37,18.84,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003680,Hoima,2025-01-04,18.85,31.33,24.83,0.0,89.56,1.5,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003681,Hoima,2025-01-05,17.22,30.41,24.06,0.0,75.59,16.65,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003682,Hoima,2025-01-06,19.43,32.57,25.45,0.0,66.04,14.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003683,Hoima,2025-01-07,18.34,32.98,25.6,0.0,87.55,11.78,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003684,Hoima,2025-01-08,18.5,30.22,24.08,0.0,53.09,4.15,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003685,Hoima,2025-01-09,18.4,32.45,25.94,0.0,88.85,2.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003686,Hoima,2025-01-10,18.48,30.91,24.46,0.0,79.52,1.01,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003687,Hoima,2025-01-11,19.89,31.98,25.85,7.34,51.4,10.42,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003688,Hoima,2025-01-12,15.27,28.9,22.2,0.0,75.34,16.88,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003689,Hoima,2025-01-13,17.88,29.3,23.13,0.0,69.2,2.46,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003690,Hoima,2025-01-14,16.52,30.84,23.6,0.0,70.9,13.88,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003691,Hoima,2025-01-15,17.31,30.29,24.28,0.0,68.23,4.42,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003692,Hoima,2025-01-16,19.04,31.99,26.03,0.0,56.05,8.92,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003693,Hoima,2025-01-17,18.97,32.0,24.6,27.26,77.39,5.98,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003694,Hoima,2025-01-18,14.1,27.76,21.25,0.0,77.85,7.39,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003695,Hoima,2025-01-19,19.75,31.14,25.95,0.0,72.64,5.54,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003696,Hoima,2025-01-20,16.58,29.96,22.95,0.0,58.75,4.58,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003697,Hoima,2025-01-21,18.05,32.58,25.79,0.0,58.49,17.0,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003698,Hoima,2025-01-22,15.99,30.0,22.49,0.0,51.21,1.55,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003699,Hoima,2025-01-23,15.95,27.72,22.26,0.0,52.88,6.69,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003700,Hoima,2025-01-24,15.39,28.32,22.99,0.0,74.01,8.96,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003701,Hoima,2025-01-25,15.41,27.46,21.13,0.0,61.84,4.86,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003702,Hoima,2025-01-26,14.21,27.19,21.21,0.0,65.44,6.23,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003703,Hoima,2025-01-27,16.1,27.98,21.13,6.67,64.16,15.36,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003704,Hoima,2025-01-28,18.57,31.68,24.42,0.0,59.73,1.07,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003705,Hoima,2025-01-29,15.45,30.78,22.94,7.27,61.04,3.98,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003706,Hoima,2025-01-30,18.23,31.63,25.18,0.0,62.79,9.56,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003707,Hoima,2025-01-31,15.21,27.64,21.15,0.0,50.27,2.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003708,Hoima,2025-02-01,17.43,30.83,23.5,0.0,68.73,16.49,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003709,Hoima,2025-02-02,16.65,30.49,24.54,0.0,59.87,12.14,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003710,Hoima,2025-02-03,16.51,30.18,24.46,0.0,72.2,13.42,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003711,Hoima,2025-02-04,20.26,31.45,25.72,0.0,85.02,10.63,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003712,Hoima,2025-02-05,19.36,30.66,25.38,0.0,72.38,11.64,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003713,Hoima,2025-02-06,17.63,32.36,25.41,0.0,81.7,4.77,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003714,Hoima,2025-02-07,15.85,28.88,21.71,0.0,59.99,14.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003715,Hoima,2025-02-08,16.82,29.62,23.8,0.0,61.79,5.93,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003716,Hoima,2025-02-09,16.4,29.09,23.21,0.0,60.04,1.36,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003717,Hoima,2025-02-10,16.46,31.21,23.77,0.0,61.47,0.73,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003718,Hoima,2025-02-11,16.33,28.58,22.29,0.0,61.26,11.65,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003719,Hoima,2025-02-12,16.85,30.17,23.39,0.0,57.17,11.42,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003720,Hoima,2025-02-13,18.93,32.3,25.74,0.0,55.74,0.46,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003721,Hoima,2025-02-14,18.06,32.83,25.79,0.0,67.02,2.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003722,Hoima,2025-02-15,18.99,31.66,25.5,0.0,87.13,1.7,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003723,Hoima,2025-02-16,16.71,32.06,24.09,0.0,89.32,8.38,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003724,Hoima,2025-02-17,13.75,27.22,21.73,0.0,76.38,11.05,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003725,Hoima,2025-02-18,16.55,26.81,21.68,0.0,76.76,1.23,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003726,Hoima,2025-02-19,16.01,27.06,21.46,0.0,68.29,7.85,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003727,Hoima,2025-02-20,17.67,30.45,25.23,0.0,53.63,18.46,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003728,Hoima,2025-02-21,16.53,32.35,24.47,0.0,85.86,5.82,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003729,Hoima,2025-02-22,18.53,32.25,24.6,0.0,84.44,13.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003730,Hoima,2025-02-23,16.18,29.75,22.21,0.0,57.2,7.54,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003731,Hoima,2025-02-24,17.35,31.19,24.5,0.0,76.65,16.76,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003732,Hoima,2025-02-25,17.82,30.86,24.33,0.0,85.68,10.47,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003733,Hoima,2025-02-26,19.51,31.49,24.95,16.01,51.68,3.77,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003734,Hoima,2025-02-27,16.14,30.37,23.92,0.0,68.19,2.39,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003735,Hoima,2025-02-28,18.14,31.56,23.83,26.96,75.37,0.37,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003736,Hoima,2025-03-01,19.82,31.54,25.14,15.56,60.96,0.21,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003737,Hoima,2025-03-02,19.7,32.31,26.03,33.55,79.55,6.46,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003738,Hoima,2025-03-03,17.72,30.91,24.61,0.0,66.9,17.33,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003739,Hoima,2025-03-04,13.97,29.09,21.87,22.64,67.13,12.06,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003740,Hoima,2025-03-05,17.43,28.82,22.75,0.0,79.25,15.53,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003741,Hoima,2025-03-06,19.69,31.71,24.92,10.15,54.43,13.9,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003742,Hoima,2025-03-07,16.21,27.17,22.07,0.0,68.52,0.89,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003743,Hoima,2025-03-08,18.66,30.92,25.39,46.82,60.46,11.07,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00003744,Hoima,2025-03-09,19.13,33.76,26.09,13.66,56.44,16.93,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00003745,Hoima,2025-03-10,18.05,32.87,25.85,0.0,89.98,4.73,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003746,Hoima,2025-03-11,13.99,27.58,21.23,0.0,74.22,8.42,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003747,Hoima,2025-03-12,17.06,28.02,22.29,0.0,63.69,11.2,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00003748,Hoima,2025-03-13,18.47,32.15,24.22,0.0,89.64,3.93,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00003749,Hoima,2025-03-14,16.69,31.81,24.18,0.0,66.05,17.39,Cloudy,AgriMet Service,2025-12-06 15:51:42
